id,Year,Flesch_Kincaid,Gunning_Fog_Index,Coleman_Liau,SMOG,Automated_Readability_Index,Average_Grade_Level
seamus-heaney-university-of-pennsylvania-2000,2000,10.3986738872132,13.8194643999634,9.05783749200256,12.5656359640071,10.7077981902934,11.309881986696
william-allen-white-northwestern-university-1936,1936,9.92758422291221,13.5995072642728,9.82768757214313,12.6724605314144,10.3487876971167,11.2752054575718
rachel-maddow-smith-college-2010,2010,9.90570500734793,13.4506269041901,9.79736191261335,12.4173267133324,10.7457733252088,11.2633587725385
edward-o-wilson-university-of-north-carolina-chapel-hill-2011,2011,10.2052189892802,13.5499399222523,9.49295558958652,12.6356844388144,10.0563912121569,11.1880380304181
ken-burns-georgetown-university-2006,2006,9.91661526197152,13.0505800208917,9.95288888888889,12.1232260441397,10.6429562922646,11.1372533016313
barack-obama-university-of-michigan-2010,2010,9.80478373779887,13.2431380923187,9.75686845168801,12.3364328539824,10.3734424058524,11.1029331083281
kirk-schneider-san-francisco-state-university-2010,2010,10.2387282608696,13.6503623188406,8.58235,12.2269634615616,10.7174653985507,11.0831738879645
yvonne-thornton-tuskegee-university-2003,2003,10.0480293886119,13.2143094550862,9.52921447484554,12.2990393437235,10.227869166607,11.0636923657748
joseph-brodsky-university-of-michigan-1988,1988,10.4331511856781,13.536226450464,8.4128281938326,11.8687159660504,11.0212698472209,11.0544383286492
david-l-calhoun-virginia-tech-2005,2005,9.92864991217933,13.2985654868008,9.28469308469308,12.184487704046,10.5746365399307,11.05420654553
wynton-marsalis-connecticut-college-2001,2001,10.1539396683187,13.2909014927124,8.76791460160122,11.246891891414,11.8000698700842,11.0519435048261
carl-schramm-university-of-illinois-at-urbanachampaign-2009,2009,9.57509777294949,13.0112982074959,10.1367300380228,12.3080321274318,10.0008473655622,11.0064011022924
gabrielle-giffords-scripps-college-2009,2009,9.96579362650324,13.1536253088585,9.12491456468674,11.8497437457019,10.8620234993767,10.9912201490254
robert-m-gates-university-of-georgia-2009,2009,10.0358166862515,13.1261321522191,9.23544698544698,12.1617449614717,10.2141776642864,10.9546636899351
andrew-young-connecticut-college-1998,1998,9.7120298072954,13.4722718286298,9.09251819505094,12.518694168904,9.91932086293424,10.9429669725629
susan-sontag-wellesley-college-1983,1983,9.84058133128937,13.4220572149433,9.48975480450629,12.6801228052553,9.22211094876524,10.9309254209519
ben-bernanke-princeton-university-2013,2013,9.46280063263334,13.1756647043318,9.63343350027824,12.4333935420047,9.65405500395396,10.8718694766404
gerald-ford-chicago-state-university-1975,1975,9.57909040683074,13.1666700150678,9.63744851833249,12.5002836450414,9.30587142139629,10.8378728013337
carrie-chapman-catt-sweet-briar-college-1936,1936,9.22599683205617,12.1861209812064,10.628358662614,11.6331564305893,10.2864582173894,10.7920182247711
neil-howe-university-of-mary-washington-2012,2012,9.21831460674157,12.611552866609,10.1122471910112,12.02169547212,9.75317703831749,10.7433974349599
sergio-marchionne-university-of-toledo-2011,2011,9.43964054931238,12.8397604961615,9.15192639447958,12.0642582934391,9.58850453049516,10.6168180527775
ray-sidney-edwin-o-smith-high-school-2007,2007,9.75012249642027,13.2190930872812,7.99122353588122,11.6548311869849,10.4396485972098,10.6109837807555
jim-steen-kenyon-college-2011,2011,9.47835594467611,12.806171418508,9.12222503160556,12.0304692724981,9.57651326175696,10.6027469858089
henry-a-wallace-connecticut-college-1943,1943,9.40558598028477,12.7472800292077,9.10921686746988,11.9119459872847,9.76176569916028,10.5871589126815
david-woodle-penn-state-2001,2001,9.22719951432871,12.6594234763001,9.56570260602964,12.0868530152694,9.18610867598318,10.5450574575822
angela-ahrendts-ball-state-university-2008,2008,9.22325373856856,12.3717387720166,9.43253661394259,11.5050470748804,10.1631473958936,10.5391447190604
david-broder-kalamazoo-college-1975,1975,9.57442961687473,12.8420146362462,8.44443564356435,11.6774959975211,10.0484192854068,10.5173590359226
tom-brokaw-connecticut-college-1996,1996,9.04982830150955,12.7109900363224,9.56400279916025,12.1832257170419,8.7867781332267,10.4589649974522
gloria-steinem-tufts-university-1987,1987,9.16741148072958,12.5405033276319,9.29758076634109,11.8951596451386,9.3692655231762,10.4539841486035
bill-clinton-yale-university-2010,2010,9.36302511611358,12.7874010678425,8.32573432704954,11.5801148348663,9.99037584159842,10.4093302374941
arianna-huffington-sarah-lawrence-college-2011,2011,9.19323866446826,12.4395108546304,9.01892827699918,11.6024720560353,9.73160621049739,10.3971512125261
arianna-huffington-vassar-college-2015,2015,9.10603192629347,12.3473812130671,9.33072269977714,11.6866002618584,9.514414354602,10.3970300911196
jennie-cyran-niagara-university-2007,2007,9.12806026159508,12.4912206555665,8.88006120887528,11.5534217333306,9.85512757921327,10.3815782877161
margaret-j-geller-harvard-university-1995,1995,8.95622902593158,12.2222672947014,9.85264872521246,11.8185034528766,8.89224275860335,10.3483782514651
john-walsh-wheaton-college-2000,2000,9.1619755657365,12.4234574625245,8.85147855060391,11.529737903129,9.73241220716439,10.3398123378317
john-green-butler-university-2013,2013,9.53421304778944,12.5970317518484,8.25602379771939,11.4033697760036,9.88279935763403,10.334687546199
jonathan-safran-foer-middlebury-college-2013,2013,8.9607457557573,12.3444427347797,9.50178694158075,11.8740506027636,8.88857747345745,10.3139207016678
meryl-streep-barnard-college-2010,2010,9.28118241019163,12.5821077166699,8.50574061882818,11.6982194121683,9.45798026795723,10.3050460851631
vernon-jordan-columbia-university-2013,2013,9.26986078210812,12.3563042854937,8.75336729967577,11.4544541666406,9.67181389091069,10.3011600849658
louis-b-susman-connecticut-college-2012,2012,8.64514370131615,12.0539957257471,9.86806479113384,11.7177613290231,8.64046140910206,10.1850853912645
paul-hawken-university-of-portland-2009,2009,8.77256576463184,11.6537780574785,9.80982378854625,11.3037565677097,9.10251992867632,10.1284888214085
david-mccullough-jr-wellesley-high-school-2012,2012,8.38493808288555,11.6435077100447,10.077643135075,11.3563949516972,9.05062699442077,10.1026221748246
tim-cook-auburn-university-2010,2010,9.05586004479802,12.4579422088343,8.14752984389348,11.5952698685409,9.09485659483536,10.0702917121804
john-mccain-liberty-university-2006,2006,8.80933995660615,12.327159225001,8.73114244604317,11.7759511288471,8.70262960679076,10.0692444726576
ralph-waldo-emerson-harvard-university-1838,1838,8.87496598639456,12.3162044304901,8.14004897959184,11.3394256075016,9.34883649049363,10.0038962988944
wade-davis-colorado-college-2010,2010,8.77022987065425,12.037080043997,8.90391573729864,11.541667985601,8.73319639948206,9.99721800740661
william-kunstler-state-university-of-new-york-buffalo-1995,1995,8.67056837756237,11.9915970125536,8.84303483870968,11.3755513371009,9.09601755601462,9.99535382438823
bill-gates-harvard-university-2007,2007,8.66223818132041,12.0097923326543,8.81567514031033,11.4746897875728,8.80616250231502,9.95371158883456
john-legend-kean-university-2011,2011,8.34885765673176,12.0159575196985,9.34234326824255,11.6823359519658,8.2799520383693,9.93388928700158
katie-couric-williams-college-2007,2007,8.69495145631068,11.9223300970874,8.60912621359223,11.12932144111,9.30771844660194,9.93268953094045
rev-david-oconnell-niagara-university-2008,2008,8.50014174541412,12.063998517695,8.78443579766537,11.5380348314754,8.73281267370761,9.9238847131915
arianna-huffington-smith-college-2013,2013,8.65969969478151,11.744480011911,8.93203960396039,11.1471684772121,9.12224357924514,9.92112627342203
lyndon-baines-johnson-university-of-michigan-ann-arbor-1964,1964,8.74577121256441,11.8362756789596,8.78211686879824,11.3105433323222,8.7968054586774,9.89430251026437
ronan-farrow-dominican-university-of-california-2012,2012,8.29705165275144,11.5464718643583,9.34481465700895,11.1306818044963,8.99293218238648,9.86239043220028
annemarie-slaughter-tufts-university-2014,2014,8.7029224949415,12.1165244420985,8.08049881235154,11.1581177435304,9.23428381865634,9.85846946231565
billy-collins-colorado-college-2008,2008,8.84078209175222,12.0696150685468,8.14746461787302,11.2891788213698,8.91304795011935,9.85201770993223
paul-glaser-stanford-university-2004,2004,8.84038830365373,12.2459222842363,7.72971185640056,11.3538984276064,8.84806889213991,9.80359795280738
cornel-west-wesleyan-university-1993,1993,8.41629014396456,11.7398996808026,8.99677871148459,11.439681333037,8.16297684189955,9.75112534223766
makoto-fujimura-belhaven-university-2011,2011,8.6344748427673,11.8774004192872,8.25254716981132,11.2974171665486,8.51700995807128,9.71576991129715
barney-frank-harvard-university-2012,2012,8.56326660110075,12.2309723299226,7.77342197340797,11.5554988893977,8.33601772171051,9.69183550310792
madeleine-lengle-wellesley-college-1991,1991,8.7058850931677,12.1621118012422,7.5236347826087,11.2620640583861,8.67514844720497,9.66576883652194
bill-clinton-new-york-university-2011,2011,8.42903595214898,11.6907572151858,8.33347667342799,11.0149907894611,8.82771223906342,9.65919457385746
mike-judge-university-of-california-san-diego-2009,2009,7.90285531648432,11.244782661634,9.68619296933433,11.1136482754374,8.28333060826912,9.64616196623184
bill-watterson-kenyon-college-1990,1990,8.58127697205518,11.8977878152975,7.90955783516095,11.1656589520771,8.64580392370276,9.6400170996587
madeleine-albright-wellesley-college-2007,2007,8.63202693012509,11.8523170081452,7.8902175125488,11.1188693237135,8.60135833491662,9.61895782188985
stephen-colbert-university-of-virginia-2013,2013,8.78028733621676,11.957314591019,7.63410507569012,11.1719952343046,8.55032534028749,9.61880551550359
kati-marton-central-european-university-2011,2011,8.09162728837428,11.6080947165285,8.94975100401606,11.3640234141165,7.94588546393366,9.59187637739378
david-remnick-syracuse-university-2014,2014,8.15766511867905,11.7615067079463,8.56125490196078,11.4438860291487,7.88533436532508,9.56192942461199
barack-obama-arizona-state-university-2009,2009,8.12333333333333,11.1899641577061,9.09212903225806,10.9031630017743,8.49693599590374,9.5611051041951
jason-kilar-university-of-north-carolina-at-chapel-hill-2015,2015,8.25804549061095,11.6457727232655,8.47382914572864,11.2787039296721,8.10017570307679,9.55130539847078
rahm-emanuel-george-washington-university-2009,2009,8.49852797704448,11.6099473935916,7.99687804878048,10.7810195400278,8.86053180296509,9.54938095248188
dalai-lama-tulane-university-2013,2013,7.83685125,10.8006166666667,10.4982552083333,10.8105666412086,7.70898046875,9.53105404699171
carly-fiorina-massachusetts-institute-of-technology-2000,2000,8.36435321143533,11.6107860309953,8.09203665385752,10.9501098580682,8.60023394282337,9.52350393943595
tom-brinck-the-art-institute-of-california-sunnyvale-2011,2011,8.23733128868442,11.4345301196786,8.48408529741863,11.0669256306481,8.18767443411008,9.48210935410798
anita-l-defrantz-connecticut-college-2004,2004,7.88021135958206,11.6358371559633,8.81282364933741,11.4261141937477,7.49627962538226,9.45025319680254
kurt-vonnegut-agnes-scott-college-1999,1999,8.21697544642857,11.4939732142857,8.1971484375,11.0257485770864,8.23171456473214,9.43311204800656
tom-hanks-yale-university-2011,2011,8.3418781771968,11.2870889096379,7.99040564373898,10.2279030784815,9.18681528166822,9.40681821814469
elias-a-zerhouni-massachusetts-institute-of-technology-2004,2004,8.12902641258857,11.6816999117542,7.92096021947873,11.1565194519363,8.13417564415088,9.40447632798173
hank-aaron-marquette-university-2012,2012,8.20084089172398,11.4434898169374,8.0298687664042,10.7881615976738,8.53285308482009,9.39904283151191
charles-w-colson-geneva-college-1998,1998,8.24305080113423,11.6885335884209,7.89279594137542,11.2589873319563,7.83118276906608,9.38291008639057
wangari-maathai-connecticut-college-2006,2006,8.0828869137378,11.2235818417924,8.17115543846444,10.8804770022147,7.91687286114151,9.25499481147017
meryl-streep-vassar-college-1983,1983,7.92394344244044,11.2402879833742,8.06268537074148,10.7460950330385,8.20815557040006,9.23623347999893
jamie-hyneman-villanova-university-2010,2010,7.94326704545455,11.2261946386946,8.03048295454545,10.8099129828113,7.99783562791376,9.20153864988395
cory-booker-pitzer-college-2010,2010,8.26553330563384,11.3780575828376,6.9076002601344,10.1580739945931,8.54770312964167,9.05139365456812
richard-russo-colby-college-2004,2004,7.9556239287838,10.8923024006902,7.67816852635629,10.0903303640821,8.42540108666503,9.00836526131549
larry-lucchino-boston-university-2008,2008,7.53089278301607,10.6573089011445,8.67134910751349,10.6229934230721,7.50919943070628,8.9983487290905
michael-bloomberg-university-of-north-carolina-2012,2012,7.73892841038867,10.8485829993637,8.10532353969919,10.5881601534975,7.70676582510524,8.99755218561085
biz-stone-babson-college-2011,2011,7.76396563767766,10.8961446495258,8.0085145482389,10.6578886423416,7.61297815749174,8.98789832705515
sumner-redstone-northwestern-university-2002,2002,7.52511519448263,11.0300397887579,8.24045479755962,10.9311667913952,7.17832344642986,8.98102000372503
rev-dennis-h-holtschneider-niagara-university-2007,2007,7.25148443004086,10.4053261941666,9.48596026490066,10.5589418771296,7.09510145131746,8.95936284351103
john-f-kerry-yale-university-2014,2014,7.45496818818181,10.7526223024996,8.53703450092178,10.7538006445518,7.29307706169051,8.9583005395691
wynton-marsalis-university-of-vermont-2013,2013,7.59018092951466,10.5039158520551,8.47267638483965,10.3286003503103,7.8299414622992,8.94506299580378
wally-lamb-connecticut-college-2003,2003,7.54554285714286,10.5352865035517,8.41048145224941,10.3451727176676,7.81328071560116,8.92995284924254
atul-gawande-university-of-north-carolina-at-chapel-hill-2014,2014,7.38978326966555,10.3622047244094,8.71168316831683,10.3338474178024,7.64780541046231,8.88906479813131
colin-powell-northeastern-university-2012,2012,7.5926089775204,10.8734763033552,7.68907794676806,10.5472994933979,7.53523653888986,8.8475398519863
susan-rice-stanford-university-2010,2010,7.27638337790907,10.3821856745572,8.76031894934334,10.4411873260533,7.37167674610462,8.84635041479352
lynn-sherr-wellesley-college-2010,2010,7.44641584270618,10.6657902937927,8.16159786950732,10.5939060320242,7.23695158228745,8.82093232406356
thomas-l-friedman-williams-college-2005,2005,7.69604886838103,11.0134369161979,7.25912185959145,10.5106340929388,7.57995181559255,8.81183871054034
guido-calabresi-connecticut-college-1988,1988,7.97480440858634,10.679782286445,7.33314632297195,9.84150884203924,8.14779078451564,8.79540652891162
michelle-obama-spelman-college-2011,2011,7.39650299563043,10.1032478940493,8.45787900355872,9.71516541076967,8.22663282129826,8.77988562506127
soledad-obrien-university-of-delaware-2012,2012,7.61982103610675,10.4982103610675,7.83131868131868,10.0419613829586,7.90192700156986,8.77864769260428
elie-wiesel-dartmouth-college-2006,2006,7.32431154911818,10.756703664991,8.19366482504604,10.7781937636694,6.74286546214723,8.75914785299435
bradley-whitford-university-of-wisconsin-2004,2004,7.47032081749049,10.8335551330798,7.7190114068441,10.6863529731378,7.07040399239544,8.75592886458954
naomi-wolf-scripps-college-1992,1992,7.17582612365478,10.1761682925642,8.79223042836041,10.290406445056,7.30196073498141,8.74731840492334
jon-lovett-pitzer-college-2013,2013,7.23223602484472,10.5388756171365,8.09136645962733,10.4090568539155,7.39974876572703,8.73425674425022
eric-greitens-tufts-university-2012,2012,7.83256111312756,11.1282880571717,6.58725943258263,10.0976010272127,7.9520272256032,8.71954737113956
david-cote-university-of-new-hampshire-2011,2011,7.1761992432632,10.3776485788114,8.24589147286822,10.317481424215,7.36415005537099,8.69627415490576
billy-joel-berklee-college-of-music-1993,1993,7.32047085201794,10.7019859064702,7.81668161434978,10.6310687416038,6.94026265214606,8.68209395331755
emir-kamenica-university-of-chicago-booth-school-of-business-2014,2014,7.65927965860597,10.4005158843054,7.51695590327169,9.79124974313847,7.88545993361783,8.65069222458786
conan-obrien-dartmouth-college-2011,2011,7.10222957302004,10.3174429362635,8.15392722710163,10.2657036931251,7.28068070922525,8.62399682774711
fareed-zakaria-bates-college-2009,2009,7.21253717890942,10.3283160582845,8.2168454258675,10.3981013069197,6.92630989935406,8.61642197386704
jerry-yang-university-of-hawaii-2009,2009,7.21905160857909,10.4633154602324,7.99719034852547,10.4672554562438,6.92845799821269,8.61505417435867
benjamin-carson-jr-niagara-university-2003,2003,7.43640411650553,10.6777886076061,7.21883053221288,10.2955067280506,7.2856828883591,8.58284257454684
atul-gawande-williams-college-2012,2012,6.89104860564735,10.1213217938631,8.76170250896057,10.3359132017134,6.79145062942565,8.58028734792201
tory-burch-babson-college-2014,2014,7.33384656652361,10.1725251143706,8.11823421213979,10.1927118798007,7.08221065415271,8.57990568539748
kurt-vonnegut-hobart-and-william-smith-colleges-1974,1974,7.2010633284116,10.5245824517894,7.82590058102001,10.5406443133608,6.70913025970124,8.56026418685661
ira-glass-goucher-college-2012,2012,7.4762536057031,10.6642867061231,6.99711858145549,9.96681608628172,7.66524571180051,8.55394413827278
doug-marlette-durham-academy-2005,2005,6.99204025549614,10.4182800859271,8.17006313131313,10.5308728614983,6.59195679932812,8.54064262671257
anne-lamott-university-of-california-berkeley-2003,2003,7.6644473463921,10.5869479323623,6.80567219152855,9.71060205293042,7.75112506278252,8.50375891719917
nora-ephron-wellesley-college-1996,1996,7.43270591027771,10.6026203561452,6.93293547183886,10.0189312421608,7.41833325942986,8.48110524797047
julia-keller-dominican-university-2010,2010,7.0959550044287,10.3437425450251,7.8785828166519,10.4151847648102,6.63877472689696,8.47444797156258
benno-schmidt-sr-university-of-missouri-2012,2012,7.07485592385954,10.2313619954053,7.91903730445246,10.3140411840447,6.69324581555628,8.44650844466366
michael-dell-university-of-texas-austin-2003,2003,6.94290403915558,10.0234340238295,8.08185474860335,10.0322559731315,7.11699644040144,8.43948904502427
russell-baker-connecticut-college-1995,1995,6.94713612368024,9.99409250879839,8.14597285067873,10.0769989180183,6.96974233283057,8.42678854680125
marissa-mayer-illinois-institute-of-technology-2009,2009,6.92847468588322,9.87505543237251,8.24153732446415,9.96489251573523,7.05738913525499,8.41346981874202
jill-abramson-wake-forest-university-2014,2014,6.99965233953039,10.1319726344117,7.86716394716395,10.1541408209907,6.88611575416453,8.40780909925224
barbara-bush-wellesley-college-1990,1990,6.97022383382577,10.0728623869639,7.78493464052287,9.91491660423426,7.25966458501209,8.40052041011178
stephen-colbert-northwestern-university-2011,2011,6.91683838383839,10.1030303030303,7.92547878787879,10.1831073060689,6.76542222222222,8.37877540060773
marian-fontana-massachusetts-school-of-law-2006,2006,7.10559875260877,10.033538821919,7.51791645177926,9.54592109698051,7.6172768022827,8.36405038511405
aaron-sorkin-syracuse-university-2012,2012,7.26892083149049,10.2696199959358,6.96858505564388,9.58777714987487,7.52010925565105,8.32300245771921
drew-brees-loyola-university-2010,2010,7.13959979904766,10.392837359661,6.88153772224892,9.73310298028676,7.45076798741864,8.3195691697326
daniel-s-goldin-massachusetts-institute-of-technology-2001,2001,6.67432518203733,10.0138562091503,7.97392479932403,10.2346606269688,6.27805114441214,8.23496359237853
sting-berklee-college-of-music-1994,1994,6.90754535082715,10.1171775856773,7.80244152880775,10.3378245697888,5.97666023081311,8.22832985318283
mark-s-lewis-university-of-texas-austin-2000,2000,6.8155550547014,9.999000999001,7.31129455909943,9.72025471329155,7.10533661460491,8.19028838813966
leonard-a-lauder-connecticut-college-1989,1989,6.63729307332469,9.85801499182777,7.88862988220706,10.04042842776,6.49383306092544,8.18363988720899
david-brooks-rice-university-2011,2011,6.47450536075707,9.80923910070565,8.05121546961326,10.0327737421907,6.49744666593731,8.1730360678408
estelle-parsons-connecticut-college-2005,2005,6.78065270935961,9.91543513957307,7.51112643678161,9.97844216731797,6.53671921182266,8.14447513297098
margaret-spellings-montgomery-college-2006,2006,6.66635671566752,9.65777597682778,7.91642031171443,9.84150884203924,6.58634767339772,8.13368190392934
jefferson-smith-university-of-oregon-2012,2012,6.73024177646039,9.5485148017433,7.89684346701164,9.71760086075983,6.63616743490875,8.10587366817678
george-saunders-syracuse-university-2013,2013,6.75205116454163,9.5794534374301,7.63199065966141,9.56964325217815,6.8251982912418,8.07166736101062
michelle-obama-dillard-university-2014,2014,6.64442112218692,9.49710740018875,7.76615483456473,9.45963558375609,6.98172475778492,8.06980873969628
chimamanda-ngozi-adichie-wellesley-college-2015,2015,6.87518762499325,10.0310334576509,7.07990919409761,10.0559976641784,6.27046416409924,8.06251842100388
tim-minchin-university-of-western-australia-2013,2013,6.44843067418386,9.93457569517122,7.72800513149455,10.1868640338775,5.98791172929115,8.05715745280365
melissa-harrisperry-wellesley-college-2012,2012,6.72427112429298,9.65148013697038,7.61163251817581,9.78336787141325,6.48547376671859,8.0512450835142
suzanlori-parks-mount-holyoke-college-2001,2001,6.59506009783368,9.68634521313767,7.5430607966457,9.69806823456063,6.70947589098532,8.0464020466326
robert-ballard-connecticut-college-2007,2007,6.79533167000695,9.84069041678596,7.01774223894638,9.20300075937882,7.37349237187615,8.04605149139885
chris-sacca-university-of-minnesota-2011,2011,6.68543842339607,9.68616365419644,7.48959319975713,9.70973509619176,6.6408921815889,8.04236451102606
mary-barra-university-of-michigan-2014,2014,6.10531981476792,9.79874823631562,8.15035545023696,10.1168494329294,6.03754074563149,8.04176273597627
tim-russert-niagara-university-2000,2000,6.28715913312694,9.57666873065016,8.11593808049536,9.94620417112721,6.02230959752322,7.98965594258458
stephen-king-vassar-college-2001,2001,6.72552127324048,9.81581189233749,7.02284828120961,9.58610326695188,6.76470671085996,7.98299828491989
muriel-siebert-case-western-reserve-university-1998,1998,6.4645401159217,9.52130104565676,7.58230822391154,9.75867662533255,6.20144662497004,7.90565452715852
alan-alda-connecticut-college-1980,1980,6.63340647857889,9.81202085141302,6.82866160140269,9.52259280933593,6.70932764229082,7.90120187660427
bono-university-of-pennsylvania-2004,2004,6.63456022494442,9.96482206431551,6.82975892584681,10.0250801333821,6.01870075708037,7.89458442111383
david-brooks-wake-forest-university-2007,2007,6.20103861063246,9.05425613726834,8.29678711362647,9.44305938486877,6.47307920510741,7.89364409030069
neil-degrasse-tyson-rice-university-2013,2013,6.59931977363853,9.78572298634726,6.8457981018119,9.5536054971066,6.62291300817134,7.88147187341513
sue-monk-kidd-scripps-college-2010,2010,6.69879404079568,9.84740672061137,6.84269723533378,9.92862810862636,5.96606891998201,7.85671900506984
steve-blank-philadelphia-university-2011,2011,6.45390740504625,9.54762661679913,7.39908651734738,9.76274504968131,6.11210463683114,7.85509404514104
ruth-westheimer-trinity-college-2004,2004,6.89400563319054,10.2186728492895,5.89822309970384,9.62652452151959,6.5199205285418,7.83146932644906
sutton-foster-ball-state-university-2012,2012,6.83765317351014,9.9453066930578,6.41271078875793,9.76952569108176,6.1906768840013,7.83117464608178
john-doerr-rice-university-2007,2007,6.50073834297097,9.3114839383449,7.46295008412787,9.42743124450574,6.43200214671128,7.82692115133215
jonathon-youshaei-deerfield-high-school-2009,2009,6.69715707348141,9.83404187564684,6.49622362869198,9.3821782532693,6.69869685932648,7.8216595380832
